,gRNA_name,status
2407,ZNF335_+_44600793.23-P1P2-1,annotation_only
2408,ZNF335_+_44600793.23-P1P2-2,annotation_only
2409,ZNF335_+_44600815.23-P1P2-1,annotation_only
2410,ZNF335_+_44600815.23-P1P2-2,annotation_only
2411,ZNF33A_-_38299725.23-P1P2-1,annotation_only
2412,ZNF341_+_32333004.23-P2-2,annotation_only
2413,ZNF341_-_32319868.23-P1-1,annotation_only
2414,ZNF341_-_32319868.23-P1-2,annotation_only
2415,ZNF343_+_2489539.23-P1P2-1,annotation_only
2416,ZNF34_+_146012641.23-P1P2-1,annotation_only
2417,ZNF34_+_146012644.23-P1P2-1,annotation_only
2418,ZNF34_+_146012644.23-P1P2-2,annotation_only
2419,ZNF350_-_52489844.23-P1P2-2,annotation_only
2420,ZNF354C_+_178487546.23-P1P2-2,annotation_only
2421,ZNF358_+_7580987.23-P1-1,annotation_only
2422,ZNF358_-_7584854.23-P2-1,annotation_only
2423,ZNF362_+_33722133.23-P1P2-1,annotation_only
2424,ZNF362_-_33722119.23-P1P2-1,annotation_only
2425,ZNF362_-_33722119.23-P1P2-2,annotation_only
2426,ZNF365_+_64134153.23-P1P2-1,annotation_only
2427,ZNF365_-_64134217.23-P1P2-1,annotation_only
2428,ZNF365_-_64134217.23-P1P2-2,annotation_only
2429,ZNF365_-_64134224.23-P1P2-1,annotation_only
2430,ZNF366_+_71803114.23-P1P2-1,annotation_only
2431,ZNF366_-_71802994.23-P1P2-2,annotation_only
2432,ZNF383_-_37709135.23-P1P2-1,annotation_only
2433,ZNF385A_+_54778458.23-P1-2,annotation_only
2434,ZNF395_+_28243665.23-P1P2-1,annotation_only
2435,ZNF395_+_28243665.23-P1P2-2,annotation_only
2436,ZNF395_+_28243710.23-P1P2-1,annotation_only
2437,ZNF395_-_28243683.23-P1P2-1,annotation_only
2438,ZNF395_-_28243683.23-P1P2-2,annotation_only
2439,ZNF396_-_32957269.23-P1P2-1,annotation_only
2440,ZNF396_-_32957269.23-P1P2-2,annotation_only
2441,ZNF397_+_32821060.23-P1P2-1,annotation_only
2442,ZNF397_-_32821104.23-P1P2-1,annotation_only
2443,ZNF398_+_148844649.23-P1P2-2,annotation_only
2444,ZNF408_-_46722609.23-P1P2-1,annotation_only
2445,ZNF410_-_74353689.23-P1P2-1,annotation_only
2446,ZNF414_-_8578999.23-P1P2-1,annotation_only
2447,ZNF415_+_53636116.23-P1P2-1,annotation_only
2448,ZNF417_-_58427596.23-P1P2-1,annotation_only
2449,ZNF417_-_58427596.23-P1P2-2,annotation_only
2450,ZNF419_-_57999175.23-P1P2-2,annotation_only
2451,ZNF41_+_47342231.23-P1P2-1,annotation_only
2452,ZNF41_-_47342102.23-P1P2-1,annotation_only
2453,ZNF425_+_148823362.23-P1P2-1,annotation_only
2454,ZNF428_+_44123754.23-P1P2-1,annotation_only
2455,ZNF430_-_21203475.23-P1P2-1,annotation_only
2456,ZNF431_+_21324864.23-P1P2-1,annotation_only
2457,ZNF436_-_23694766.23-P1-1,annotation_only
2458,ZNF438_+_31288364.23-P2-1,annotation_only
2459,ZNF438_+_31288369.23-P2-1,annotation_only
2460,ZNF438_+_31288369.23-P2-2,annotation_only
2461,ZNF444_-_56652695.23-P1P2-1,annotation_only
2462,ZNF444_-_56652798.23-P1P2-1,annotation_only
2463,ZNF444_-_56652798.23-P1P2-2,annotation_only
2464,ZNF444_-_56652903.23-P1P2-1,annotation_only
2465,ZNF444_-_56652903.23-P1P2-2,annotation_only
2466,ZNF446_+_58987735.23-P1P2-2,annotation_only
2467,ZNF454_-_178368472.23-P1P2-1,annotation_only
2468,ZNF461_+_37157727.23-P1P2-2,annotation_only
2469,ZNF467_-_149470409.23-P1P2-1,annotation_only
2470,ZNF467_-_149470678.23-P1P2-2,annotation_only
2471,ZNF468_-_53360488.23-P1P2-1,annotation_only
2472,ZNF483_-_114287695.23-P1P2-2,annotation_only
2473,ZNF48_+_30406981.23-P1P2-1,annotation_only
2474,ZNF493_-_21580123.23-P1P2-2,annotation_only
2475,ZNF497_-_58874031.23-P1P2-2,annotation_only
2476,ZNF497_-_58874076.23-P1P2-2,annotation_only
2477,ZNF501_+_44771117.23-P1P2-2,annotation_only
2478,ZNF501_-_44771153.23-P1P2-2,annotation_only
2479,ZNF507_+_32836708.23-P1P2-1,annotation_only
2480,ZNF507_-_32836607.23-P1P2-1,annotation_only
2481,ZNF511_+_135122637.23-P1P2-1,annotation_only
2482,ZNF511_+_135122637.23-P1P2-2,annotation_only
2483,ZNF511_-_135122093.23-P1P2-1,annotation_only
2484,ZNF511_-_135122093.23-P1P2-2,annotation_only
2485,ZNF511_-_135122813.23-P1P2-1,annotation_only
2486,ZNF511_-_135122813.23-P1P2-2,annotation_only
2487,ZNF512B_-_62601108.23-P1P2-2,annotation_only
2488,ZNF512B_-_62601183.23-P1P2-1,annotation_only
2489,ZNF512B_-_62601247.23-P1P2-1,annotation_only
2490,ZNF512_-_27805931.23-P1P2-2,annotation_only
2491,ZNF513_+_27603571.23-P1P2-1,annotation_only
2492,ZNF513_-_27603612.23-P1P2-2,annotation_only
2493,ZNF516_+_74207092.23-P1P2-2,annotation_only
2494,ZNF517_+_146024657.23-P1P2-2,annotation_only
2495,ZNF521_-_22931844.23-P1P2-1,annotation_only
2496,ZNF521_-_22932065.23-P1P2-1,annotation_only
2497,ZNF524_+_56111862.23-P1P2-1,annotation_only
2498,ZNF524_-_56111791.23-P1P2-1,annotation_only
2499,ZNF526_+_42724473.23-P1P2-1,annotation_only
2500,ZNF526_+_42724473.23-P1P2-2,annotation_only
2501,ZNF526_-_42724510.23-P1P2-1,annotation_only
2502,ZNF526_-_42724510.23-P1P2-2,annotation_only
2503,ZNF528_-_52901230.23-P1P2-1,annotation_only
2504,ZNF532_+_56530707.23-P2-2,annotation_only
2505,ZNF534_-_52932803.23-P1P2-1,annotation_only
2506,ZNF534_-_52932803.23-P1P2-2,annotation_only
2507,ZNF540_+_38042309.23-P2-1,annotation_only
2508,ZNF540_+_38042309.23-P2-2,annotation_only
2509,ZNF540_+_38042335.23-P2-1,annotation_only
2510,ZNF540_+_38042335.23-P2-2,annotation_only
2511,ZNF540_+_38042479.23-P2-1,annotation_only
2512,ZNF540_+_38042479.23-P2-2,annotation_only
2513,ZNF541_+_48044159.23-P1P2-1,annotation_only
2514,ZNF547_+_57875022.23-P1P2-1,annotation_only
2515,ZNF549_-_58038831.23-P1P2-2,annotation_only
2516,ZNF554_-_2819905.23-P1P2-2,annotation_only
2517,ZNF554_-_2820243.23-P1P2-1,annotation_only
2518,ZNF557_-_7069700.23-P1P2-1,annotation_only
2519,ZNF558_-_8942936.23-P1P2-1,annotation_only
2520,ZNF559_-_9434970.23-P1P2-1,annotation_only
2521,ZNF559_-_9434970.23-P1P2-2,annotation_only
2522,ZNF560_-_9609243.23-P1P2-2,annotation_only
2523,ZNF567_-_37178569.23-P1P2-1,annotation_only
2524,ZNF567_-_37178714.23-P1P2-1,annotation_only
2525,ZNF567_-_37178714.23-P1P2-2,annotation_only
2526,ZNF572_+_125985610.23-P1P2-2,annotation_only
2527,ZNF574_-_42580338.23-P1-1,annotation_only
2528,ZNF574_-_42580338.23-P1-2,annotation_only
2529,ZNF574_-_42580351.23-P1-1,annotation_only
2530,ZNF574_-_42580351.23-P1-2,annotation_only
2531,ZNF574_-_42580366.23-P1-1,annotation_only
2532,ZNF574_-_42580366.23-P1-2,annotation_only
2533,ZNF575_+_44037621.23-P1P2-1,annotation_only
2534,ZNF575_+_44037621.23-P1P2-2,annotation_only
2535,ZNF575_-_44037585.23-P1P2-2,annotation_only
2536,ZNF580_+_56152449.23-P1-2,annotation_only
2537,ZNF580_-_56152462.23-P1-1,annotation_only
2538,ZNF581_+_56155032.23-P1-1,annotation_only
2539,ZNF583_-_56915480.23-P1P2-1,annotation_only
2540,ZNF583_-_56915480.23-P1P2-2,annotation_only
2541,ZNF586_+_58281223.23-P1P2-2,annotation_only
2542,ZNF586_-_58281095.23-P1P2-1,annotation_only
2543,ZNF587B_+_58341754.23-ENST00000594901.1-2,annotation_only
2544,ZNF587B_-_58341695.23-ENST00000594901.1-2,annotation_only
2545,ZNF587B_-_58341919.23-ENST00000594901.1-2,annotation_only
2546,"ZNF587_+_58361429.23-ENST00000339656.5,ENST00000423137.1-2",annotation_only
2547,"ZNF587_+_58361571.23-ENST00000339656.5,ENST00000423137.1-1",annotation_only
2548,"ZNF587_-_58361252.23-ENST00000339656.5,ENST00000423137.1-2",annotation_only
2549,ZNF592_+_85291829.23-P1P2-1,annotation_only
2550,ZNF592_+_85291829.23-P1P2-2,annotation_only
2551,ZNF592_+_85291857.23-P1P2-1,annotation_only
2552,ZNF592_+_85291857.23-P1P2-2,annotation_only
2553,ZNF592_-_85292208.23-P1P2-2,annotation_only
2554,ZNF593_-_26496840.23-P1P2-1,annotation_only
2555,ZNF594_+_5095118.23-P1P2-1,annotation_only
2556,ZNF596_-_182898.23-P1P2-1,annotation_only
2557,ZNF597_+_3493272.23-P1P2-2,annotation_only
2558,ZNF598_+_2059741.23-P1P2-1,annotation_only
2559,ZNF600_+_53289901.23-P1P2-1,annotation_only
2560,ZNF600_+_53289901.23-P1P2-2,annotation_only
2561,ZNF600_-_53289553.23-P1P2-2,annotation_only
2562,ZNF605_+_133532827.23-P1P2-2,annotation_only
2563,ZNF614_+_52531642.23-P1P2-2,annotation_only
2564,ZNF618_-_116638739.23-P1P2-1,annotation_only
2565,ZNF618_-_116638823.23-P1P2-2,annotation_only
2566,ZNF628_+_55988001.23-P1P2-2,annotation_only
2567,ZNF644_-_91486991.23-P1P2-1,annotation_only
2568,ZNF646_-_31086160.23-P1P2-2,annotation_only
2569,ZNF652_+_47439394.23-P1P2-2,annotation_only
2570,ZNF652_+_47439492.23-P1P2-1,annotation_only
2571,ZNF653_+_11616564.23-P1P2-1,annotation_only
2572,ZNF653_+_11616625.23-P1P2-2,annotation_only
2573,"ZNF658_-_40791614.23-ENST00000377626.3,ENST00000602553.1-1",annotation_only
2574,"ZNF658_-_40791614.23-ENST00000377626.3,ENST00000602553.1-2",annotation_only
2575,ZNF665_+_53696586.23-P1P2-2,annotation_only
2576,ZNF670_-_247241941.23-P1P2-2,annotation_only
2577,ZNF672_-_249132766.23-P1P2-2,annotation_only
2578,ZNF674_+_46404826.23-P1P2-2,annotation_only
2579,ZNF682_-_20149947.23-P1P2-1,annotation_only
2580,ZNF683_-_26697258.23-P1P2-1,annotation_only
2581,ZNF687_-_151254788.23-P1P2-1,annotation_only
2582,ZNF689_+_30621680.23-P1P2-2,annotation_only
2583,ZNF695_-_247171300.23-ENST00000339986.7-1,annotation_only
2584,ZNF696_-_144373687.23-P1P2-2,annotation_only
2585,ZNF697_-_120190725.23-P1P2-2,annotation_only
2586,ZNF699_+_9415698.23-ENST00000308650.3-2,annotation_only
2587,ZNF699_-_9420262.23-ENST00000591998.1-1,annotation_only
2588,ZNF699_-_9420336.23-ENST00000591998.1-1,annotation_only
2589,ZNF699_-_9420336.23-ENST00000591998.1-2,annotation_only
2590,ZNF700_-_12035985.23-P1P2-1,annotation_only
2591,ZNF703_+_37553675.23-P1P2-1,annotation_only
2592,ZNF703_+_37553675.23-P1P2-2,annotation_only
2593,ZNF703_+_37553717.23-P1P2-2,annotation_only
2594,ZNF703_+_37553786.23-P1P2-2,annotation_only
2595,ZNF704_+_81785727.23-P1P2-1,annotation_only
2596,ZNF704_+_81785727.23-P1P2-2,annotation_only
2597,ZNF704_+_81786721.23-P1P2-2,annotation_only
2598,ZNF704_-_81786046.23-P1P2-1,annotation_only
2599,ZNF704_-_81786046.23-P1P2-2,annotation_only
2600,ZNF705A_+_8309257.23-P1P2-1,annotation_only
2601,ZNF705A_-_8309242.23-P1P2-1,annotation_only
2602,ZNF705D_+_11962138.23-ENST00000400085.3-1,annotation_only
2603,ZNF705G_+_7242973.23-ENST00000400156.4-1,annotation_only
2604,ZNF706_+_102217610.23-P1P2-1,annotation_only
2605,ZNF710_+_90544971.23-P1P2-1,annotation_only
2606,ZNF710_+_90544971.23-P1P2-2,annotation_only
2607,ZNF714_+_21265050.23-P1P2-1,annotation_only
2608,ZNF714_+_21265050.23-P1P2-2,annotation_only
2609,ZNF717_+_75834677.23-P1P2-1,annotation_only
2610,"ZNF718_+_124441.23-ENST00000510175.1,ENST00000511079.1,ENST00000513304.1,ENST00000513889.1-1",annotation_only
2611,ZNF71_+_57106717.23-P1P2-2,annotation_only
2612,ZNF720_+_31724874.23-P1P2-1,annotation_only
2613,ZNF729_+_22469240.23-P1P2-1,annotation_only
2614,ZNF732_+_299202.23-P1P2-2,annotation_only
2615,ZNF735_-_63667917.23-NM_001159524-2,annotation_only
2616,ZNF737_+_20748456.23-P1P2-1,annotation_only
2617,ZNF740_-_53574531.23-P1P2-1,annotation_only
2618,ZNF740_-_53574531.23-P1P2-2,annotation_only
2619,ZNF740_-_53574847.23-P1P2-1,annotation_only
2620,ZNF746_+_149194801.23-P1P2-1,annotation_only
2621,ZNF761_+_53935579.23-P1P2-2,annotation_only
2622,ZNF768_-_30537856.23-P1-1,annotation_only
2623,ZNF771_+_30419040.23-P1P2-2,annotation_only
2624,ZNF774_+_90895751.23-P1P2-1,annotation_only
2625,ZNF775_+_150076491.23-P1P2-1,annotation_only
2626,ZNF775_+_150076502.23-P1P2-2,annotation_only
2627,ZNF776_+_58258174.23-P1P2-2,annotation_only
2628,ZNF777_+_149157897.23-P1P2-1,annotation_only
2629,ZNF783_+_148959373.23-P1P2-2,annotation_only
2630,ZNF784_+_56135894.23-P1P2-1,annotation_only
2631,ZNF786_+_148787602.23-P1P2-1,annotation_only
2632,ZNF786_+_148787725.23-P1P2-1,annotation_only
2633,ZNF787_+_56632559.23-P1P2-1,annotation_only
2634,ZNF787_-_56632602.23-P1P2-2,annotation_only
2635,ZNF793_-_37998120.23-P1P2-1,annotation_only
2636,ZNF800_+_127032671.23-P1P2-1,annotation_only
2637,ZNF804B_+_88388763.23-P1P2-1,annotation_only
2638,ZNF805_+_57752114.23-P1P2-1,annotation_only
2639,ZNF808_+_53039342.23-P2-2,annotation_only
2640,ZNF808_-_53030964.23-P1-2,annotation_only
2641,ZNF80_-_113955995.23-ENST00000482457.2-1,annotation_only
2642,ZNF80_-_113956210.23-ENST00000482457.2-1,annotation_only
2643,ZNF80_-_113956213.23-ENST00000482457.2-1,annotation_only
2644,ZNF813_-_53971353.23-P1P2-2,annotation_only
2645,ZNF816_-_53465726.23-P1-1,annotation_only
2646,ZNF821_+_71918367.23-P1P2-1,annotation_only
2647,ZNF821_-_71918037.23-P1P2-1,annotation_only
2648,ZNF830_+_33288604.23-P1P2-1,annotation_only
2649,ZNF830_+_33288604.23-P1P2-2,annotation_only
2650,ZNF830_+_33288940.23-P1P2-1,annotation_only
2651,ZNF830_+_33288940.23-P1P2-2,annotation_only
2652,ZNF830_-_33288620.23-P1P2-1,annotation_only
2653,ZNF830_-_33288620.23-P1P2-2,annotation_only
2654,ZNF835_+_57183055.23-P1P2-1,annotation_only
2655,ZNF839_-_102786114.23-P1P2-2,annotation_only
2656,ZNF839_-_102786145.23-P1P2-1,annotation_only
2657,ZNF83_+_53140383.23-ENST00000597597.1-1,annotation_only
2658,ZNF83_+_53140434.23-ENST00000597597.1-2,annotation_only
2659,ZNF84_-_133614119.23-P1P2-1,annotation_only
2660,ZNF84_-_133614531.23-P1P2-2,annotation_only
2661,ZNF852_+_44552052.23-P1P2-1,annotation_only
2662,ZNF852_+_44552052.23-P1P2-2,annotation_only
2663,ZNF853_+_6655766.23-P2-1,annotation_only
2664,ZNF853_+_6661063.23-P1-1,annotation_only
2665,ZNF853_+_6661063.23-P1-2,annotation_only
2666,ZNF853_-_6661282.23-P1-1,annotation_only
2667,ZNF862_-_149535532.23-P1P2-2,annotation_only
2668,ZNF865_-_56125009.23-P1P2-1,annotation_only
2669,ZNF879_+_178450857.23-P1P2-2,annotation_only
2670,ZNF883_-_115774413.23-P1P2-2,annotation_only
2671,ZNF888_+_53426698.23-ENST00000596623.1-1,annotation_only
2672,ZNF8_+_58790394.23-P1P2-1,annotation_only
2673,ZNF90_-_20189240.23-P1P2-2,annotation_only
2674,ZNF93_+_20012032.23-P1P2-1,annotation_only
2675,ZSCAN10_+_3149044.23-P1P2-2,annotation_only
2676,ZSCAN10_-_3149158.23-P1P2-2,annotation_only
2677,ZSCAN16_-_28092630.23-P1P2-1,annotation_only
2678,ZSCAN18_+_58609561.23-P1-1,annotation_only
2679,ZSCAN1_-_58545747.23-P1P2-1,annotation_only
2680,ZSCAN20_+_33938248.23-P1P2-2,annotation_only
2681,ZSCAN21_-_99647451.23-P1P2-1,annotation_only
2682,ZSCAN22_-_58838414.23-P1P2-1,annotation_only
2683,ZSCAN23_+_28411046.23-P1P2-1,annotation_only
2684,ZSCAN25_+_99214620.23-P1P2-2,annotation_only
2685,ZSCAN2_-_85144379.23-P1P2-2,annotation_only
2686,ZSCAN30_-_32870179.23-P1P2-1,annotation_only
2687,ZSCAN31_+_28321811.23-P1-1,annotation_only
2688,ZSCAN31_+_28321811.23-P1-2,annotation_only
2689,ZSCAN31_-_28321882.23-P1-1,annotation_only
2690,ZSCAN31_-_28321882.23-P1-2,annotation_only
2691,ZSCAN31_-_28321946.23-P1-1,annotation_only
2692,ZSCAN31_-_28321946.23-P1-2,annotation_only
2693,ZSCAN32_+_3450975.23-P1P2-1,annotation_only
2694,ZSCAN32_+_3450975.23-P1P2-2,annotation_only
2695,ZSCAN32_-_3450934.23-P1P2-1,annotation_only
2696,"ZSCAN5A_+_56739414.23-ENST00000391713.1,ENST00000592355.1-2",annotation_only
2697,"ZSCAN5A_+_56739564.23-ENST00000391713.1,ENST00000592355.1-2",annotation_only
2698,ZSCAN5B_+_56708889.23-ENST00000586855.2-1,annotation_only
2699,ZXDC_-_126194724.23-P1P2-2,annotation_only
2700,ZZZ3_-_78148249.23-P1P2-1,annotation_only
2701,ZZZ3_-_78148249.23-P1P2-2,annotation_only
2702,ZZZ3_-_78148422.23-P1P2-1,annotation_only
2703,ZZZ3_-_78148422.23-P1P2-2,annotation_only
2704,ZZZ3_-_78149063.23-P1P2-1,annotation_only
2705,ZZZ3_-_78149063.23-P1P2-2,annotation_only
2706,non-targeting_00062,annotation_only
2707,non-targeting_00081,annotation_only
2708,non-targeting_00131,annotation_only
2709,non-targeting_00265,annotation_only
2710,non-targeting_00324,annotation_only
2711,non-targeting_00692,annotation_only
2712,non-targeting_00811,annotation_only
2713,non-targeting_01224,annotation_only
2714,non-targeting_01348,annotation_only
2715,non-targeting_01412,annotation_only
2716,non-targeting_01629,annotation_only
2717,non-targeting_01757,annotation_only
2718,non-targeting_01946,annotation_only
2719,non-targeting_02276,annotation_only
2720,non-targeting_02493,annotation_only
2721,non-targeting_02963,annotation_only
2722,non-targeting_03097,annotation_only
2723,non-targeting_03454,annotation_only
