,cell_count,type,distance_0,pval_0,distance_1,pval_1,distance_2,pval_2,distance_3,pval_3,distance_4,pval_4,distance_5,pval_5,distance_6,pval_6,distance_7,pval_7,distance_8,pval_8,distance_9,pval_9,distance_10,pval_10,distance_11,pval_11,distance_12,pval_12,distance_13,pval_13,distance_14,pval_14,distance_15,pval_15,distance_16,pval_16,distance_17,pval_17,distance_18,pval_18,distance_19,pval_19,distance_mean,pval_mean,pval_mean_log,distance_mean_log
"MYRFL:ENST00000299350.4,ENST00000548892.1",444,targeting,11.477294921875,0.0,12.7906494140625,0.002,10.89697265625,0.005,11.1142578125,0.002,12.3590087890625,0.001,10.447265625,0.002,9.01611328125,0.003,12.107421875,0.001,11.8446044921875,0.0,12.7667236328125,0.002,11.43017578125,0.001,12.3094482421875,0.0,8.47509765625,0.007,8.889892578125,0.008,16.1290283203125,0.002,9.145751953125,0.004,8.35986328125,0.009,11.4783935546875,0.001,10.8359375,0.004,9.580810546875,0.002,11.072735595703126,0.0028000000000000004,2.55129368009492,1.0442549295822472
SOX5:ENST00000309359.1,322,targeting,5.302978515625,0.225,5.5076904296875,0.173,5.253662109375,0.226,6.63623046875,0.096,6.5965576171875,0.088,5.37890625,0.173,5.123046875,0.218,5.58251953125,0.162,5.3936767578125,0.183,5.8905029296875,0.135,5.394287109375,0.195,6.5137939453125,0.094,4.43505859375,0.327,4.470947265625,0.308,7.6781005859375,0.066,4.474365234375,0.347,3.833740234375,0.46,5.5272216796875,0.162,4.891357421875,0.296,4.402099609375,0.365,5.414337158203125,0.21494999999999997,0.667642346574888,0.7335452963897847
ZNF805:P1P2,417,targeting,4.1572265625,0.25,3.6595458984375,0.351,3.18212890625,0.48,4.182861328125,0.226,3.9747314453125,0.233,3.65869140625,0.309,3.901123046875,0.241,4.166259765625,0.222,3.5623779296875,0.32,3.8726806640625,0.268,4.056640625,0.279,4.6533203125,0.142,4.120361328125,0.23,4.041015625,0.242,5.0836181640625,0.122,3.467529296875,0.337,3.247314453125,0.422,3.6412353515625,0.311,4.1337890625,0.242,4.035400390625,0.23,3.939892578125,0.2728499999999999,0.5640601252041406,0.5954843808703609
OR6C1,588,negative control,5.88037109375,0.021,7.2734375,0.005,6.25439453125,0.012,6.465087890625,0.006,6.9952392578125,0.012,5.6505126953125,0.018,4.3826904296875,0.066,7.18408203125,0.012,6.3216552734375,0.012,7.229736328125,0.001,6.809814453125,0.017,7.773193359375,0.006,4.7305908203125,0.05,4.736572265625,0.043,10.133056640625,0.001,4.7109375,0.047,4.0892333984375,0.096,6.8922119140625,0.008,6.1195068359375,0.013,5.459716796875,0.029,6.25460205078125,0.023750000000000004,1.624153563690844,0.7961996829106969
SP9:P1P2,564,targeting,2.3118896484375,0.523,2.067138671875,0.66,1.6854248046875,0.835,2.2777099609375,0.54,2.4539794921875,0.422,1.7947998046875,0.731,1.1568603515625,0.98,2.0675048828125,0.653,1.948486328125,0.692,2.035888671875,0.638,2.6636962890625,0.397,1.918701171875,0.662,1.3079833984375,0.921,1.426513671875,0.901,3.2705078125,0.227,1.3642578125,0.923,1.3760986328125,0.93,1.464111328125,0.891,1.9866943359375,0.691,1.0333251953125,0.986,1.88057861328125,0.7101500000000001,0.14864379312776096,0.27429149282390136
OR8G5,522,negative control,3.996826171875,0.168,3.5584716796875,0.242,3.8118896484375,0.181,3.999755859375,0.15,4.06103515625,0.15,4.017822265625,0.135,2.8494873046875,0.398,3.3193359375,0.312,4.8641357421875,0.088,4.2734375,0.13,3.9810791015625,0.158,4.8740234375,0.076,2.9100341796875,0.416,3.75048828125,0.183,5.336181640625,0.06,3.2841796875,0.276,2.7059326171875,0.466,3.6734619140625,0.205,2.8489990234375,0.461,2.928955078125,0.378,3.752276611328125,0.23165000000000005,0.6351489479923071,0.5742948463236078
MYB:P1P2,1116,targeting,1.9971923828125,0.211,1.8360595703125,0.327,1.621826171875,0.414,1.837646484375,0.29,2.1680908203125,0.177,1.9410400390625,0.237,1.250244140625,0.657,1.857421875,0.291,1.7086181640625,0.38,2.4635009765625,0.097,2.1259765625,0.221,1.6065673828125,0.359,1.4140625,0.518,1.907470703125,0.233,2.9864501953125,0.07,1.422119140625,0.483,1.318115234375,0.613,1.9083251953125,0.246,1.635009765625,0.445,1.34912109375,0.583,1.817742919921875,0.3426,0.4651999651257969,0.25953246174948874
ZMAT2:P2,580,targeting,2.39111328125,0.488,2.52734375,0.417,2.4921875,0.45,2.8492431640625,0.301,2.10595703125,0.573,2.8548583984375,0.294,2.5299072265625,0.409,3.501708984375,0.163,2.798828125,0.314,2.567626953125,0.377,2.4320068359375,0.464,3.034912109375,0.237,2.3118896484375,0.492,2.6387939453125,0.377,3.821044921875,0.147,2.2930908203125,0.524,2.8231201171875,0.289,2.988037109375,0.251,2.8651123046875,0.329,3.0872802734375,0.241,2.745703125,0.35685,0.44750212885249446,0.4386535780047756
CREB5:ENST00000357727.2,396,targeting,3.541015625,0.41,3.8590087890625,0.328,4.0615234375,0.259,3.40380859375,0.417,3.9180908203125,0.3,3.818115234375,0.29,2.7314453125,0.64,3.47119140625,0.415,4.1597900390625,0.253,4.4544677734375,0.188,4.158447265625,0.273,3.7845458984375,0.312,2.522705078125,0.703,3.114990234375,0.488,5.9908447265625,0.08,3.25732421875,0.445,2.6474609375,0.663,4.1114501953125,0.244,3.01953125,0.566,3.037353515625,0.522,3.653155517578125,0.3898000000000001,0.4091470238917871,0.5626681608482087
FOXA2:P1P2,533,targeting,7.7994384765625,0.007,7.1337890625,0.009,7.7706298828125,0.008,9.4874267578125,0.002,6.337158203125,0.02,9.9654541015625,0.001,10.0633544921875,0.0,9.2315673828125,0.002,7.69970703125,0.008,7.6689453125,0.007,8.7996826171875,0.002,8.724609375,0.003,10.6771240234375,0.0,8.9300537109375,0.0,6.222900390625,0.021,8.303955078125,0.005,11.4329833984375,0.0,7.50439453125,0.011,8.5355224609375,0.005,10.6156005859375,0.001,8.64521484375,0.005600000000000001,2.251037138743839,0.9367757904723719
RFXAP:P1P2,386,targeting,10.0377197265625,0.005,11.477783203125,0.006,12.3624267578125,0.0,10.6851806640625,0.008,11.14990234375,0.004,10.3604736328125,0.003,10.2459716796875,0.007,10.8529052734375,0.001,11.387939453125,0.006,12.50537109375,0.0,9.6951904296875,0.004,12.77197265625,0.001,9.8262939453125,0.007,10.3079833984375,0.007,16.466064453125,0.0,10.5567626953125,0.002,9.0218505859375,0.009,13.401123046875,0.003,10.5526123046875,0.008,11.5106201171875,0.002,11.258807373046874,0.004149999999999999,2.3809066693732572,1.0514923888513303
HBP1:P1P2,916,targeting,1.4644775390625,0.647,1.47607421875,0.64,2.2491455078125,0.255,1.9075927734375,0.356,2.777587890625,0.119,2.2012939453125,0.236,2.6744384765625,0.121,1.7867431640625,0.477,1.70654296875,0.466,2.156982421875,0.269,1.6646728515625,0.516,2.21728515625,0.213,2.0186767578125,0.308,2.180908203125,0.246,2.20458984375,0.253,2.753662109375,0.115,2.3028564453125,0.227,2.382080078125,0.188,1.2781982421875,0.774,2.1136474609375,0.301,2.075872802734375,0.33635000000000004,0.47319565619208903,0.31720073898231455
ZNF479:P1P2,713,targeting,6.117919921875,0.008,5.6632080078125,0.019,6.1318359375,0.006,6.865234375,0.003,6.2572021484375,0.006,6.834716796875,0.005,5.689697265625,0.011,5.91015625,0.006,6.3216552734375,0.006,7.0775146484375,0.005,6.186279296875,0.012,7.14404296875,0.002,5.38525390625,0.018,5.549560546875,0.016,7.3221435546875,0.002,4.7037353515625,0.021,6.106201171875,0.008,6.0528564453125,0.007,4.94873046875,0.028,5.791259765625,0.008,6.102960205078125,0.009850000000000001,2.0061230850587886,0.7855405381081046
ZFHX4:P1P2,819,targeting,2.2103271484375,0.359,2.3876953125,0.266,1.9781494140625,0.411,2.0467529296875,0.395,1.65673828125,0.597,2.6051025390625,0.147,2.9749755859375,0.105,3.2283935546875,0.107,2.37109375,0.263,2.601318359375,0.182,2.4822998046875,0.251,2.75830078125,0.118,3.1715087890625,0.105,2.6595458984375,0.178,3.060546875,0.124,2.5902099609375,0.171,3.5325927734375,0.068,2.544677734375,0.198,3.0296630859375,0.12,3.6920166015625,0.046,2.679095458984375,0.21055000000000001,0.6766241280661385,0.4279881882523185
ZNF730:P1P2,574,targeting,6.716796875,0.009,6.9090576171875,0.007,8.357421875,0.003,7.5302734375,0.002,8.6944580078125,0.001,7.3994140625,0.005,5.962646484375,0.029,6.119384765625,0.017,7.5775146484375,0.006,8.3826904296875,0.0,6.185546875,0.017,7.1029052734375,0.008,5.462890625,0.028,7.024169921875,0.008,9.4080810546875,0.003,7.55615234375,0.003,5.111572265625,0.046,8.4036865234375,0.002,5.535888671875,0.038,5.35986328125,0.03,7.040020751953125,0.0131,1.8823973083099157,0.8475739393190224
ZNF436:P2,498,targeting,3.092041015625,0.376,2.71484375,0.481,3.2176513671875,0.334,2.7305908203125,0.449,3.012451171875,0.362,2.8787841796875,0.392,2.3038330078125,0.593,1.7623291015625,0.875,2.6435546875,0.525,3.28125,0.32,2.5030517578125,0.575,2.591064453125,0.489,2.7225341796875,0.438,3.1866455078125,0.314,3.615234375,0.249,3.0792236328125,0.348,2.2523193359375,0.637,3.63916015625,0.205,2.5218505859375,0.584,2.6197509765625,0.491,2.818408203125,0.45185,0.3449961020150129,0.45000389421190923
ZEB1:P2,583,targeting,3.149658203125,0.265,3.9444580078125,0.102,3.424560546875,0.185,3.41845703125,0.178,3.8787841796875,0.114,3.145263671875,0.221,2.9564208984375,0.256,3.40234375,0.187,3.4910888671875,0.158,3.8638916015625,0.112,3.50634765625,0.198,3.8653564453125,0.108,2.345458984375,0.457,2.559814453125,0.327,6.0599365234375,0.017,2.428466796875,0.425,2.34912109375,0.467,3.6212158203125,0.149,2.9798583984375,0.291,2.529541015625,0.409,3.346002197265625,0.23129999999999998,0.6358055913930618,0.5245262218206443
UBTF:P1P2,1324,targeting,2.0772705078125,0.141,1.8612060546875,0.229,1.163330078125,0.618,1.46826171875,0.397,1.31982421875,0.493,1.7335205078125,0.262,2.1075439453125,0.132,2.286865234375,0.11,1.3897705078125,0.429,1.3924560546875,0.463,2.582763671875,0.06,1.2071533203125,0.563,2.6138916015625,0.062,2.140380859375,0.112,1.2598876953125,0.556,1.888427734375,0.193,2.7947998046875,0.041,1.3980712890625,0.429,2.735595703125,0.057,2.52783203125,0.061,1.897442626953125,0.27040000000000003,0.5679772518409227,0.2781686529868228
MTERF:P1P2,230,targeting,15.9906005859375,0.004,15.427001953125,0.009,16.5697021484375,0.01,16.6124267578125,0.006,17.506591796875,0.003,15.3516845703125,0.007,14.9388427734375,0.012,13.2615966796875,0.022,14.715087890625,0.012,15.963623046875,0.005,15.1241455078125,0.012,15.994873046875,0.006,14.3394775390625,0.011,14.9869384765625,0.006,18.250732421875,0.001,13.9642333984375,0.012,13.4212646484375,0.019,15.916748046875,0.002,13.5904541015625,0.015,13.8018798828125,0.011,15.286395263671874,0.00925,2.033389013318066,1.1843050850417223
CREB3L4:P1P2,429,targeting,6.152587890625,0.065,5.3118896484375,0.095,3.968505859375,0.257,5.6591796875,0.066,3.8670654296875,0.262,6.7613525390625,0.032,6.18115234375,0.047,6.5068359375,0.047,5.0233154296875,0.121,5.4010009765625,0.081,6.847412109375,0.033,5.3189697265625,0.078,7.061279296875,0.021,6.190185546875,0.041,4.4158935546875,0.198,4.544921875,0.136,7.49560546875,0.024,3.9114990234375,0.21,6.5380859375,0.031,6.888671875,0.031,5.7022705078125,0.0938,1.0277508640374045,0.7560478157906441
ZNF705D:ENST00000400085.3,447,targeting,3.3011474609375,0.399,3.344482421875,0.359,4.3482666015625,0.161,4.3363037109375,0.149,5.245849609375,0.095,4.6187744140625,0.133,5.2891845703125,0.074,4.4044189453125,0.152,3.92822265625,0.203,4.368408203125,0.162,3.6531982421875,0.307,4.9453125,0.105,4.5433349609375,0.133,4.1448974609375,0.171,5.287353515625,0.085,4.1033935546875,0.166,4.2879638671875,0.174,5.093994140625,0.091,3.6573486328125,0.334,4.3160400390625,0.157,4.360894775390625,0.1805,0.7434987337886818,0.6395756076506014
DUXA:ENST00000554048.2,626,targeting,1.703857421875,0.737,2.10009765625,0.565,2.0252685546875,0.61,2.4136962890625,0.341,2.1923828125,0.463,2.4100341796875,0.357,2.1539306640625,0.492,2.5802001953125,0.343,1.904541015625,0.607,2.490478515625,0.359,2.1717529296875,0.482,2.7607421875,0.261,1.8714599609375,0.617,1.6065673828125,0.767,3.6201171875,0.127,1.2767333984375,0.912,2.2166748046875,0.445,2.62353515625,0.321,1.8233642578125,0.715,2.3790283203125,0.415,2.21622314453125,0.4968,0.3038096710820591,0.3456134860020697
MMP3:P1P2,590,targeting,2.0784912109375,0.613,2.24853515625,0.57,3.5894775390625,0.18,3.0982666015625,0.234,3.34228515625,0.199,3.5059814453125,0.154,3.6046142578125,0.145,3.0472412109375,0.274,3.0587158203125,0.239,3.947509765625,0.113,1.7999267578125,0.735,3.807373046875,0.108,2.812255859375,0.3,3.1143798828125,0.225,3.8218994140625,0.137,3.6820068359375,0.131,3.0145263671875,0.229,4.49169921875,0.064,1.9405517578125,0.716,3.7467041015625,0.117,3.1876220703125,0.27415,0.5619959085781895,0.5034668251119764
IKZF1:P1P2,387,targeting,20.2017822265625,0.0,20.115234375,0.0,23.6558837890625,0.0,22.5675048828125,0.0,24.07666015625,0.0,22.5494384765625,0.0,20.2550048828125,0.0,18.9752197265625,0.0,21.9276123046875,0.0,23.0975341796875,0.0,19.5050048828125,0.0,22.62060546875,0.0,18.330078125,0.0,20.8653564453125,0.0,24.51513671875,0.0,21.7010498046875,0.0,17.5516357421875,0.0,23.721923828125,0.0,17.3306884765625,0.0,18.2039794921875,0.0,21.08836669921875,0.0,5.0,1.324042944794729
ZFP41:P1P2,823,targeting,3.628173828125,0.056,3.3421630859375,0.096,4.0341796875,0.043,3.821044921875,0.052,4.1993408203125,0.036,3.4345703125,0.072,2.467041015625,0.192,2.541748046875,0.195,3.4049072265625,0.082,3.8594970703125,0.042,3.518798828125,0.073,3.2557373046875,0.089,2.6787109375,0.134,3.374267578125,0.07,5.2388916015625,0.013,3.21044921875,0.085,1.9041748046875,0.419,3.4642333984375,0.06,2.855224609375,0.134,2.0677490234375,0.342,3.315045166015625,0.11425,0.9421057802754698,0.5204894498502126
BCL6B:P1P2,350,targeting,4.375244140625,0.305,4.1671142578125,0.369,4.2158203125,0.354,3.92822265625,0.394,4.4193115234375,0.248,3.467041015625,0.48,3.0849609375,0.605,3.2236328125,0.611,3.8104248046875,0.418,4.1678466796875,0.336,4.123779296875,0.382,3.4915771484375,0.492,3.6229248046875,0.437,4.53369140625,0.252,4.6890869140625,0.25,4.146728515625,0.332,2.69140625,0.728,3.8990478515625,0.408,3.5391845703125,0.532,3.407470703125,0.52,3.850225830078125,0.4226500000000001,0.3740088512986641,0.5854862032436793
ZNF516:P1P2,795,targeting,1.6195068359375,0.614,1.443359375,0.721,1.5728759765625,0.675,1.9193115234375,0.424,1.829833984375,0.453,2.2010498046875,0.315,2.1507568359375,0.33,1.7889404296875,0.533,1.1884765625,0.852,1.3427734375,0.779,1.9901123046875,0.402,1.80615234375,0.471,2.0621337890625,0.344,1.7467041015625,0.531,1.79248046875,0.528,1.3575439453125,0.765,2.1092529296875,0.326,1.503173828125,0.672,1.5220947265625,0.715,1.8673095703125,0.437,1.740692138671875,0.54435,0.2641137945956436,0.24072196795897066
ZNF423:ENST00000262383.2,679,targeting,3.2674560546875,0.148,3.47119140625,0.129,2.8238525390625,0.245,2.9959716796875,0.185,3.234375,0.165,2.8765869140625,0.168,2.3709716796875,0.35,3.2286376953125,0.179,3.54541015625,0.083,3.767822265625,0.074,3.2335205078125,0.146,3.75244140625,0.072,2.2677001953125,0.392,2.6387939453125,0.259,5.52978515625,0.022,2.701904296875,0.249,2.1893310546875,0.461,3.322509765625,0.133,2.9298095703125,0.217,2.633056640625,0.287,3.139056396484375,0.1982,0.7028744384720197,0.4967991183320727
TFAP4:P1P2,267,targeting,43.47076416015625,0.0,44.44500732421875,0.0,47.01031494140625,0.0,45.27349853515625,0.0,47.51776123046875,0.0,44.30816650390625,0.0,41.26031494140625,0.0,41.34259033203125,0.0,45.41204833984375,0.0,47.80645751953125,0.0,42.75103759765625,0.0,45.08416748046875,0.0,39.33184814453125,0.0,43.03765869140625,0.0,51.37908935546875,0.0,44.16021728515625,0.0,37.34136962890625,0.0,46.04730224609375,0.0,40.34747314453125,0.0,39.26397705078125,0.0,43.82955322265625,0.0,5.0,1.6417670436878637
MIER3:P1P2,286,targeting,17.2835693359375,0.0,17.15576171875,0.001,17.2962646484375,0.0,17.9644775390625,0.001,18.96630859375,0.0,17.6151123046875,0.001,14.6412353515625,0.004,16.6383056640625,0.003,17.95556640625,0.0,19.399658203125,0.001,16.7828369140625,0.001,17.65771484375,0.0,13.8194580078125,0.005,15.7664794921875,0.003,21.044677734375,0.0,15.6851806640625,0.0,13.6666259765625,0.011,17.341796875,0.0,14.9915771484375,0.006,13.9847412109375,0.007,16.782867431640625,0.0021999999999999997,2.6556077263148894,1.2248661640820255
EN1:P1P2,342,targeting,3.3995361328125,0.539,2.963623046875,0.687,2.7725830078125,0.746,3.3255615234375,0.51,3.095703125,0.595,3.1485595703125,0.545,2.7447509765625,0.703,2.7159423828125,0.751,2.57421875,0.79,2.3089599609375,0.853,3.5897216796875,0.525,2.052490234375,0.907,3.5235595703125,0.473,3.9073486328125,0.379,3.107177734375,0.659,3.1199951171875,0.589,2.7508544921875,0.696,2.871337890625,0.661,3.8157958984375,0.447,2.8792724609375,0.677,3.033349609375,0.6365999999999999,0.1961265436749452,0.48192246790125065
HOXA5:P1P2,426,targeting,1.44775390625,0.979,1.1614990234375,0.996,1.95947265625,0.888,2.23486328125,0.764,2.0211181640625,0.826,2.16650390625,0.767,2.335205078125,0.729,2.065673828125,0.855,1.8966064453125,0.88,1.7781982421875,0.921,1.732177734375,0.923,2.0701904296875,0.802,1.749267578125,0.91,2.175048828125,0.773,1.6905517578125,0.947,2.30126953125,0.715,2.175537109375,0.782,2.0003662109375,0.835,1.102294921875,0.999,2.0572509765625,0.831,1.90604248046875,0.8560999999999999,0.06747043003805198,0.2801325756452121
"HIVEP3:ENST00000247584.5,ENST00000429157.2",403,targeting,6.979736328125,0.034,7.7528076171875,0.022,7.046875,0.038,6.642822265625,0.049,7.5648193359375,0.029,6.378662109375,0.034,5.05712890625,0.103,6.221435546875,0.074,6.7984619140625,0.035,7.5618896484375,0.028,6.679443359375,0.038,6.9119873046875,0.032,4.72021484375,0.163,5.399658203125,0.086,10.8175048828125,0.002,5.477783203125,0.083,4.079345703125,0.252,7.3931884765625,0.029,6.68505859375,0.043,4.9345703125,0.134,6.555169677734375,0.06539999999999999,1.1843558508680347,0.8165839376965858
TLX3:P1P2,1523,targeting,2.5401611328125,0.058,2.4327392578125,0.063,1.8707275390625,0.208,1.9659423828125,0.137,2.251708984375,0.104,1.9764404296875,0.12,1.0601806640625,0.673,2.3104248046875,0.093,2.30224609375,0.079,2.71484375,0.045,2.17236328125,0.11,1.91552734375,0.161,1.4119873046875,0.402,2.1495361328125,0.082,3.3426513671875,0.011,2.0362548828125,0.128,1.3404541015625,0.412,2.091552734375,0.095,2.2218017578125,0.098,1.5399169921875,0.3,2.082373046875,0.16895,0.7722160991462818,0.3185585338616419
RUNX2:P1,393,targeting,5.5281982421875,0.116,4.80322265625,0.198,5.8546142578125,0.099,6.4154052734375,0.046,6.316650390625,0.054,6.2008056640625,0.06,5.9110107421875,0.073,4.9874267578125,0.164,5.126708984375,0.152,5.57958984375,0.099,4.9176025390625,0.169,6.47119140625,0.049,5.9849853515625,0.079,6.2928466796875,0.065,6.517822265625,0.049,5.5943603515625,0.088,4.9608154296875,0.147,6.26025390625,0.06,4.9302978515625,0.166,5.4517822265625,0.12,5.705279541015625,0.10264999999999999,0.9885987400752562,0.7562769283591966
ZBTB38:P2,467,targeting,5.392333984375,0.055,6.5755615234375,0.029,5.270263671875,0.082,5.289306640625,0.077,7.2061767578125,0.016,4.5797119140625,0.103,5.0494384765625,0.072,6.615478515625,0.026,5.7974853515625,0.033,5.9737548828125,0.055,5.435791015625,0.06,6.5579833984375,0.027,4.4833984375,0.12,4.7763671875,0.102,8.8221435546875,0.003,5.0341796875,0.073,4.341796875,0.13,6.6082763671875,0.028,5.92041015625,0.038,5.683837890625,0.047,5.770684814453125,0.058800000000000005,1.2305488205979622,0.7612273544885466
"PRDM2:ENST00000235372.7,ENST00000311066.5",435,targeting,5.94921875,0.065,5.6978759765625,0.088,5.2835693359375,0.1,5.614501953125,0.075,6.1300048828125,0.064,6.10693359375,0.048,5.09765625,0.093,5.5537109375,0.083,5.9332275390625,0.066,7.090576171875,0.028,5.79736328125,0.087,6.4171142578125,0.037,5.20751953125,0.103,5.950927734375,0.047,7.3673095703125,0.037,5.354736328125,0.097,4.95849609375,0.116,5.6627197265625,0.074,4.818603515625,0.149,4.796630859375,0.135,5.739434814453125,0.0796,1.0990323760808758,0.7588691277552145
ZSCAN5B:ENST00000358992.3,445,targeting,3.73974609375,0.26,3.8770751953125,0.24,4.520263671875,0.149,4.596923828125,0.118,4.1778564453125,0.16,4.2335205078125,0.188,3.40380859375,0.289,3.793212890625,0.263,3.9432373046875,0.214,4.1680908203125,0.171,4.107177734375,0.198,4.46826171875,0.119,3.048828125,0.391,3.572509765625,0.262,6.1932373046875,0.039,3.3515625,0.339,2.842041015625,0.456,4.0009765625,0.207,3.49609375,0.362,2.755859375,0.499,3.91451416015625,0.24619999999999997,0.6086943118570912,0.5926778683974367
NEUROD6:P1P2,541,targeting,2.8631591796875,0.37,3.2470703125,0.25,2.0367431640625,0.691,2.8223876953125,0.354,2.290283203125,0.523,3.0958251953125,0.282,3.2454833984375,0.23,4.0865478515625,0.143,2.577392578125,0.434,2.967041015625,0.306,3.5682373046875,0.215,3.100830078125,0.284,3.5323486328125,0.185,2.4071044921875,0.501,3.283935546875,0.277,2.0323486328125,0.69,3.9608154296875,0.113,2.979248046875,0.331,3.7030029296875,0.185,4.0792236328125,0.141,3.093951416015625,0.32525,0.4877693423357621,0.4905134897376262
CSRNP3:P1,450,targeting,9.1085205078125,0.002,10.514892578125,0.002,11.9598388671875,0.001,9.7593994140625,0.003,11.6533203125,0.001,9.8162841796875,0.005,8.6402587890625,0.004,8.9583740234375,0.007,10.614990234375,0.003,12.103759765625,0.001,8.5423583984375,0.009,10.918212890625,0.0,7.9234619140625,0.009,9.5738525390625,0.004,14.771240234375,0.0,10.6866455078125,0.001,7.1492919921875,0.023,12.926513671875,0.001,8.6368408203125,0.013,8.9832763671875,0.004,10.162066650390624,0.0046500000000000005,2.33161408331,1.0069820390098152
POU2F1:P1,195,targeting,3.947998046875,0.848,3.6561279296875,0.916,3.634521484375,0.905,4.663330078125,0.739,4.2923583984375,0.766,4.882568359375,0.623,4.7978515625,0.7,4.5400390625,0.779,3.7110595703125,0.874,3.8580322265625,0.846,4.666259765625,0.734,4.2440185546875,0.791,4.51220703125,0.703,3.687744140625,0.879,4.0726318359375,0.814,3.4375,0.901,5.021728515625,0.629,3.7371826171875,0.849,3.7724609375,0.882,4.728759765625,0.711,4.193218994140625,0.79445,0.09992796405331877,0.6225475443647549
DDIT3:P1P2,492,targeting,2.7218017578125,0.468,2.617431640625,0.565,1.2860107421875,0.981,2.4534912109375,0.57,1.967041015625,0.784,2.2115478515625,0.64,1.8087158203125,0.805,2.7310791015625,0.507,1.86572265625,0.806,1.86572265625,0.819,2.9652099609375,0.411,1.733154296875,0.843,2.5946044921875,0.494,1.9434814453125,0.783,2.802001953125,0.465,1.4361572265625,0.936,2.3546142578125,0.598,1.8388671875,0.804,3.2635498046875,0.344,2.5501708984375,0.513,2.250518798828125,0.6567999999999998,0.18256024365999524,0.3522826449986579
POU6F1:P1P2,1076,targeting,2.3671875,0.146,2.842041015625,0.077,3.1832275390625,0.042,2.1258544921875,0.189,3.572265625,0.023,2.3907470703125,0.151,3.1260986328125,0.045,2.2713623046875,0.163,2.338134765625,0.137,2.6435546875,0.099,2.7796630859375,0.087,2.62744140625,0.082,2.866943359375,0.062,2.7872314453125,0.072,3.5291748046875,0.034,3.6405029296875,0.02,2.22509765625,0.153,3.385986328125,0.027,2.4483642578125,0.149,2.8001708984375,0.079,2.797552490234375,0.09185000000000001,1.0368735589180953,0.44677824390647514
